timestamp,frame_total_ms,undistort_ms,backend_ms,publish_ms
1396.599358,104.432,3.958,99.565,0.732
1396.699192,101.439,3.945,96.446,0.872
1396.799830,95.454,4.040,90.486,0.754
1396.899661,95.004,3.938,90.042,0.859
1396.999506,104.658,4.077,99.656,0.738
1397.099349,82.838,4.100,77.706,0.864
1397.199186,93.099,4.023,88.174,0.731
1397.299810,95.478,3.891,90.550,0.863
1397.399653,92.471,3.993,87.589,0.724
1397.499501,83.029,4.257,77.685,0.914
1397.599344,133.640,4.113,128.279,0.993
1397.699188,93.283,3.922,88.362,0.816
1397.799834,89.555,4.157,84.513,0.713
1397.899673,95.182,3.928,90.268,0.814
1397.999519,80.065,4.133,74.914,0.854
1398.099344,76.667,3.965,71.600,0.936
1398.199187,102.008,4.143,96.499,1.171
1398.299825,97.407,3.911,92.045,1.272
1398.399674,105.929,4.137,100.724,0.767
1398.499510,93.885,4.126,88.722,0.862
1398.599357,110.127,3.977,105.246,0.736
1398.699200,102.167,4.011,96.990,0.945
1398.799443,94.107,4.014,89.161,0.743
1398.899296,109.694,3.968,104.632,0.913
1398.999144,100.132,3.974,95.019,0.971
1399.099776,106.157,3.975,101.083,0.911
1399.199600,112.201,4.155,107.123,0.745
1399.299424,97.955,4.180,92.602,1.002
1399.399266,82.388,3.986,77.308,0.925
1399.499498,110.341,4.065,104.495,1.598
1399.599329,128.072,4.154,123.001,0.715
1399.699155,81.438,3.996,76.490,0.786
1399.799789,137.530,4.016,132.028,1.305
1399.899629,89.406,3.978,84.510,0.722
1399.999464,115.558,4.136,110.017,1.228
1400.099303,127.440,3.970,121.762,1.501
1400.199144,109.528,4.040,104.525,0.711
1400.299793,77.731,4.075,72.635,0.853
1400.399629,91.579,3.970,86.255,1.175
1400.499467,111.661,3.982,106.653,0.839
1400.599306,104.126,3.979,99.133,0.836
1400.699145,84.337,4.151,78.971,1.028
1400.799783,107.885,4.094,102.826,0.787
1400.899616,82.944,4.230,77.772,0.776
1400.999468,91.659,3.949,86.763,0.760
1401.099314,103.895,4.127,98.789,0.813
1401.199153,92.905,3.973,88.006,0.759
1401.299780,110.319,3.975,105.267,0.909
1401.399611,112.982,3.952,108.115,0.746
1401.499446,124.712,3.928,119.292,1.322
1401.599284,109.732,4.186,104.611,0.767
1401.699129,86.095,4.138,81.004,0.791
1401.799772,88.005,3.999,83.060,0.776
1401.899605,90.071,3.957,84.885,1.061
1401.999451,104.737,4.155,99.481,0.907
1402.099289,93.522,4.148,88.374,0.834
1402.199113,85.390,4.174,80.105,0.933
1402.299731,89.845,4.145,84.714,0.818
1402.399576,100.554,4.101,95.180,1.095
1402.499402,90.491,4.085,85.008,1.171
1402.599246,94.962,3.955,90.049,0.783
1402.699481,122.222,3.989,117.236,0.826
1402.799311,108.738,4.041,103.580,0.932
1402.899152,96.611,4.002,91.170,1.150
1402.999796,109.560,4.057,104.504,0.827
1403.099636,106.923,4.154,101.702,0.850
1403.199467,95.428,4.182,89.852,1.226
1403.299301,113.914,3.911,108.931,0.847
1403.399139,107.663,3.986,102.766,0.722
1403.499775,94.608,3.959,89.678,0.802
1403.599628,106.938,3.961,102.072,0.742
1403.699461,85.925,4.130,80.734,0.899
1403.799315,111.991,5.889,105.182,0.753
1403.899148,87.757,3.986,82.377,1.232
1403.999791,92.877,3.969,87.905,0.836
1404.099626,106.705,4.007,101.201,1.333
1404.199466,101.653,4.010,96.735,0.741
1404.299301,91.646,3.976,86.136,1.366
1404.399128,106.277,4.012,101.334,0.764
1404.499761,86.507,3.989,81.193,1.153
1404.599608,99.282,4.148,93.937,1.018
1404.699454,101.397,4.154,95.933,1.035
1404.799298,108.595,4.110,103.400,0.920
1404.899141,84.553,4.175,78.774,1.385
1404.999772,106.856,4.184,101.407,1.091
1405.099626,87.819,4.022,82.486,1.109
1405.199469,86.959,3.945,82.083,0.743
1405.299302,99.275,3.974,94.140,0.993
1405.399150,111.565,3.992,106.346,1.024
1405.499795,95.745,3.971,89.594,1.743
1405.599637,98.854,4.152,93.599,0.890
1405.699478,99.562,3.991,94.557,0.826
1405.799318,94.588,4.078,89.575,0.765
1405.899162,88.578,3.938,83.663,0.810
1405.999801,108.953,4.134,103.686,0.948
1406.099638,94.702,3.961,89.698,0.865
1406.199477,108.509,3.988,103.457,0.885
1406.299316,98.181,3.947,93.232,0.827
1406.399156,106.877,3.957,101.471,1.275
1406.499784,143.155,3.936,137.192,1.631
1406.599632,93.797,4.055,88.837,0.696
1406.699486,96.966,4.134,91.170,1.475
1406.799332,120.388,4.191,115.306,0.690
1406.899178,90.930,4.014,85.929,0.819
1406.999803,100.937,3.957,96.075,0.738
1407.099667,105.307,3.954,100.377,0.792
1407.199526,89.607,3.945,84.748,0.746
1407.299357,84.120,4.026,79.105,0.820
1407.399186,96.402,3.933,91.502,0.797
1407.499816,98.988,3.919,94.071,0.830
1407.599649,87.131,4.090,82.127,0.744
1407.699491,82.280,4.096,76.880,1.134
1407.799331,81.497,3.988,76.348,0.911
1407.899161,100.631,4.117,95.438,0.874
1407.999791,95.978,4.157,90.885,0.762
1408.099625,130.162,4.130,124.219,1.637
1408.199463,126.006,3.926,121.189,0.693
1408.299305,112.852,3.930,107.171,1.559
1408.399142,133.714,3.991,128.840,0.685
1408.499780,100.606,3.960,95.100,1.357
1408.599629,121.071,3.974,116.140,0.783
1408.699465,116.831,3.970,111.241,1.443
1408.799310,107.716,4.014,102.810,0.699
1408.899150,102.063,3.955,97.111,0.825
1408.999795,131.874,3.982,127.026,0.687
1409.099631,74.516,4.002,69.640,0.709
1409.199467,92.224,3.954,87.375,0.734
1409.299296,126.527,3.949,119.644,2.756
1409.399135,106.480,3.949,101.672,0.661
1409.499771,126.253,3.883,120.607,1.577
1409.599608,124.544,4.049,119.576,0.724
1409.699458,105.237,3.877,100.426,0.761
1409.799292,116.929,3.893,112.145,0.722
1409.899140,101.868,3.938,96.952,0.811
1409.999778,97.221,3.965,92.282,0.781
1410.099611,106.970,3.970,101.750,1.083
1410.199445,109.846,3.923,104.978,0.714
1410.299287,114.054,4.005,109.079,0.803
1410.399126,97.348,3.931,92.484,0.762
1410.499768,95.431,4.087,90.327,0.845
1410.599614,97.836,3.957,92.976,0.738
1410.699457,106.587,3.932,101.687,0.802
1410.799294,114.752,4.129,109.716,0.739
1410.899125,89.814,3.916,84.888,0.838
1410.999765,114.562,4.065,109.614,0.709
1411.099612,101.361,3.957,96.284,0.951
1411.199451,95.888,3.941,91.021,0.749
1411.299287,108.846,4.144,103.714,0.820
1411.399115,114.156,3.884,109.392,0.717
1411.499764,103.664,3.937,98.013,1.532
1411.599618,115.341,4.094,110.391,0.657
1411.699473,100.415,3.908,95.539,0.807
1411.799315,103.407,3.943,98.604,0.687
1411.899152,82.952,4.049,78.020,0.717
1411.999798,126.237,3.868,120.261,1.905
1412.099625,96.938,4.185,91.715,0.720
1412.199463,109.525,3.968,104.646,0.741
1412.299305,106.858,3.929,101.985,0.779
1412.399137,111.188,3.915,106.347,0.751
1412.499789,74.721,3.883,69.861,0.790
1412.599621,104.665,3.871,99.918,0.706
1412.699457,82.463,3.896,77.566,0.833
1412.799295,106.232,4.050,101.299,0.716
1412.899134,94.428,3.823,89.617,0.820
1412.999771,89.485,3.897,84.719,0.700
1413.099614,100.577,3.900,95.679,0.835
1413.199453,95.569,3.890,90.733,0.780
1413.299303,83.740,3.909,78.903,0.763
1413.399151,115.581,3.966,110.713,0.737
1413.499791,96.581,4.047,91.569,0.799
1413.599639,84.673,3.948,79.806,0.752
1413.699481,97.237,4.038,91.901,1.094
1413.799320,83.375,3.966,78.359,0.882
1413.899162,114.930,3.940,109.122,1.679
1413.999788,90.060,3.901,85.224,0.737
1414.099619,81.726,3.975,76.457,1.123
1414.199463,103.059,3.881,98.043,0.923
1414.299314,87.519,5.625,80.624,1.083
1414.399146,89.513,3.909,84.708,0.724
1414.499782,99.130,3.900,94.254,0.808
1414.599624,84.438,3.930,79.635,0.703
1414.699474,96.129,3.856,91.247,0.823
1414.799312,114.942,3.934,110.041,0.741
1414.899155,107.969,4.055,102.947,0.772
1414.999795,108.382,4.065,103.428,0.724
1415.099642,83.361,3.949,78.363,0.844
1415.199485,111.009,3.897,106.219,0.719
1415.299309,100.437,3.906,95.493,0.871
1415.399166,116.238,3.917,110.975,1.160
1415.499804,88.936,3.895,83.875,0.912
1415.599641,110.067,3.964,105.170,0.751
1415.699497,99.814,3.886,94.187,1.540
1415.799333,120.971,3.923,116.161,0.692
1415.899170,84.816,3.845,79.901,0.904
1415.999817,205.326,3.862,200.084,1.197
1416.099653,99.716,3.926,94.702,0.893
1416.199489,81.041,3.879,75.869,1.125
1416.299336,89.418,3.968,84.445,0.842
1416.399174,107.261,3.961,102.360,0.769
1416.499823,83.484,3.874,78.638,0.797
1416.599662,106.858,3.873,102.095,0.723
1416.699497,103.412,4.085,98.188,0.967
1416.799341,118.686,3.867,113.906,0.744
1416.899181,139.551,3.864,133.771,1.734
1416.999829,90.199,3.991,85.325,0.682
1417.099683,94.791,4.088,89.555,0.928
1417.199517,123.620,4.045,118.695,0.667
1417.299353,89.264,4.013,84.348,0.736
1417.399186,99.245,3.822,94.139,1.105
1417.499839,121.871,3.905,117.071,0.697
1417.599682,92.576,3.953,87.784,0.675
1417.699527,116.150,3.912,110.490,1.567
1417.799376,139.817,4.027,134.870,0.703
1417.899211,99.726,3.950,94.733,0.874
1417.999442,78.166,4.067,73.179,0.747
1418.099279,93.427,3.917,87.579,1.712
1418.199121,102.617,4.032,97.676,0.737
1418.299769,99.530,3.880,94.607,0.877
1418.399610,90.772,3.888,85.872,0.841
1418.499438,95.086,3.872,89.973,0.951
1418.599278,105.855,3.912,100.878,0.890
1418.699115,99.051,4.072,93.116,1.567
1418.799758,82.975,3.909,78.133,0.717
1418.899587,109.068,5.678,102.400,0.820
1418.999438,122.841,4.088,117.830,0.753
1419.099282,89.547,3.815,84.734,0.829
1419.199133,115.492,3.861,110.609,0.848
1419.299777,104.364,3.834,99.352,1.000
1419.399626,98.140,3.807,93.233,0.891
1419.499461,110.195,4.057,104.122,1.839
1419.599302,111.490,4.015,106.590,0.643
1419.699131,111.893,3.826,106.993,0.909
1419.799764,152.475,3.821,146.954,1.486
1419.899599,100.867,4.041,95.864,0.766
1419.999454,99.828,4.007,94.822,0.828
1420.099316,123.737,3.831,118.093,1.621
1420.199162,109.268,3.865,104.555,0.651
1420.299814,84.835,3.993,79.876,0.794
1420.399653,125.887,4.047,121.027,0.644
1420.499489,87.776,3.805,83.072,0.732
1420.599323,96.337,3.843,91.605,0.719
1420.699166,111.864,3.829,106.367,1.483
1420.799813,111.264,3.923,106.489,0.646
1420.899661,80.209,3.816,75.483,0.742
1420.999511,118.011,4.021,112.638,1.177
1421.099347,122.380,3.906,117.276,0.997
1421.199183,110.188,3.835,105.449,0.734
1421.299822,129.945,3.878,124.166,1.716
1421.399678,112.681,3.922,107.922,0.642
1421.499513,86.084,3.998,80.202,1.690
1421.599348,153.123,3.899,148.355,0.671
1421.699197,102.591,3.866,97.584,0.925
1421.799832,110.125,3.984,105.113,0.861
1421.899674,107.442,3.804,102.449,1.017
1421.999512,94.151,4.088,89.161,0.716
1422.099345,84.205,3.923,79.070,1.045
1422.199205,91.075,3.976,86.035,0.888
1422.299444,91.061,3.801,86.061,0.992
1422.399291,96.458,3.995,91.582,0.709
1422.499124,88.513,3.841,83.458,1.045
1422.599751,91.501,4.012,86.623,0.696
1422.699612,100.503,3.914,95.593,0.827
1422.799453,111.016,3.923,106.214,0.708
1422.899289,85.787,3.853,80.995,0.772
1422.999123,104.987,4.030,100.039,0.752
1423.099757,111.183,3.873,106.305,0.837
1423.199584,99.973,3.846,95.251,0.707
1423.299435,116.597,3.871,111.740,0.819
1423.399277,100.301,3.958,95.436,0.736
1423.499125,127.225,3.879,120.623,2.526
1423.599765,102.115,4.029,97.150,0.702
1423.699614,108.107,3.850,103.215,0.872
1423.799460,148.739,3.929,143.981,0.661
1423.899314,97.083,3.850,92.218,0.839
1423.999151,135.574,3.916,130.211,1.227
1424.099786,122.242,4.042,116.987,1.015
1424.199616,89.879,5.563,83.348,0.727
1424.299464,106.116,3.885,101.245,0.816
1424.399302,125.516,3.906,120.740,0.705
1424.499153,100.940,4.059,95.837,0.878
1424.599806,113.459,5.670,106.898,0.721
1424.699639,115.942,4.039,110.860,0.873
1424.799454,85.955,4.059,81.005,0.722
1424.899301,91.877,4.056,86.831,0.821
1424.999142,121.647,4.051,116.555,0.869
1425.099778,103.596,3.850,98.462,1.115
1425.199620,107.217,4.114,100.769,2.117
1425.299462,119.453,4.066,114.130,1.074
1425.399306,99.798,3.890,94.720,0.981
1425.499130,92.278,3.828,87.169,1.104
1425.599771,113.930,3.995,109.066,0.704
1425.699602,103.492,3.855,98.648,0.815
1425.799449,114.365,3.938,109.500,0.763
1425.899293,94.063,3.993,89.097,0.806
1425.999134,109.553,4.081,104.596,0.713
1426.099769,91.598,3.964,86.711,0.752
1426.199607,109.519,3.917,104.715,0.719
1426.299435,79.383,3.898,74.439,0.855
1426.399290,106.654,3.962,101.805,0.713
1426.499133,113.670,3.867,108.759,0.875
1426.599781,124.903,3.856,119.877,0.988
1426.699621,93.651,3.829,88.806,0.849
1426.799462,97.498,4.063,92.531,0.733
1426.899299,103.060,3.847,98.230,0.816
1426.999126,109.001,3.962,104.139,0.716
1427.099766,124.313,3.897,117.421,2.802
1427.199615,118.977,3.898,114.150,0.719
1427.299446,95.559,4.063,90.256,1.053
1427.399276,146.761,3.979,141.956,0.656
1427.499515,102.274,4.075,97.218,0.817
1427.599355,137.442,4.063,131.637,1.559
1427.699192,114.594,3.898,109.528,0.972
1427.799827,99.270,3.958,94.415,0.721
1427.899674,94.269,3.930,89.417,0.756
1427.999521,90.699,3.969,85.780,0.771
1428.099372,104.858,3.868,99.968,0.854
1428.199216,81.176,3.848,76.397,0.749
1428.299461,94.872,3.947,89.548,1.206
1428.399290,96.984,3.897,91.425,1.464
1428.499139,111.168,4.070,105.391,1.424
1428.599774,90.032,3.854,85.098,0.898
1428.699616,83.155,3.960,78.208,0.802
1428.799458,104.417,4.082,99.443,0.724
1428.899292,87.719,3.907,82.728,0.917
1428.999132,101.817,3.919,96.833,0.895
1429.099744,89.890,4.075,84.727,0.879
1429.199585,111.234,3.960,106.224,0.885
1429.299429,90.400,3.868,85.484,0.869
1429.399274,87.277,3.893,82.485,0.706
1429.499503,90.009,3.847,85.156,0.837
1429.599335,89.276,4.010,84.390,0.708
1429.699176,105.299,3.847,100.468,0.811
1429.799829,104.784,3.982,99.925,0.714
1429.899674,110.913,3.885,105.541,1.308
1429.999512,104.563,3.883,99.796,0.718
1430.099345,117.325,4.099,112.158,0.900
1430.199192,109.564,4.085,104.038,1.241
1430.299824,108.546,3.933,103.562,0.881
1430.399676,115.387,4.100,110.389,0.729
1430.499525,112.901,3.897,108.073,0.771
1430.599374,118.735,3.898,113.921,0.742
1430.699231,120.314,3.928,115.376,0.845
1430.799461,103.690,4.114,98.649,0.755
1430.899307,105.488,4.095,100.372,0.843
1430.999147,112.289,4.086,106.761,1.260
1431.099809,97.339,3.914,92.148,1.088
1431.199654,97.434,3.968,92.163,1.070
1431.299498,117.032,4.223,111.214,1.414
1431.399320,106.487,3.924,101.611,0.780
1431.499159,128.306,3.940,123.368,0.827
1431.599798,104.631,4.117,99.583,0.754
1431.699624,102.876,4.010,97.840,0.856
1431.799459,91.925,3.914,87.140,0.707
1431.899297,114.423,4.120,109.290,0.842
1431.999140,122.774,4.031,117.748,0.831
1432.099786,99.366,3.981,94.185,1.021
1432.199624,94.392,4.051,89.015,1.154
1432.299466,118.219,3.930,113.176,0.948
1432.399301,84.229,3.918,79.378,0.755
1432.499149,85.186,3.991,80.216,0.809
1432.599797,98.776,4.083,93.780,0.741
1432.699653,99.624,4.154,94.473,0.827
1432.799483,91.871,4.122,86.844,0.745
1432.899319,98.810,5.663,91.949,1.032
1432.999162,108.845,3.934,103.964,0.769
1433.099803,114.003,4.239,108.564,1.005
1433.199641,120.897,4.124,115.268,1.302
1433.299475,82.514,4.131,77.279,0.902
1433.399308,126.617,3.999,121.419,1.033
1433.499129,89.260,4.146,83.878,1.053
1433.599770,116.792,3.977,111.861,0.783
1433.699610,91.042,4.123,85.379,1.366
1433.799436,100.351,3.956,94.905,1.291
1433.899287,118.715,4.042,112.894,1.592
1433.999123,166.699,4.055,161.237,1.193
1434.099749,122.240,4.049,117.210,0.781
1434.199581,127.905,4.001,122.447,1.277
1434.299413,109.975,3.936,105.066,0.771
1434.399249,118.847,3.960,113.983,0.737
1434.499486,103.949,3.958,98.642,1.047
1434.599310,121.090,4.047,116.106,0.760
1434.699145,100.117,3.939,94.494,1.502
1434.799789,126.968,4.014,122.035,0.750
1434.899624,119.029,4.135,113.937,0.788
1434.999459,102.518,4.143,97.467,0.739
1435.099310,139.516,3.966,134.197,1.177
1435.199144,131.105,4.149,125.922,0.747
1435.299790,111.035,3.992,105.992,0.885
1435.399630,106.858,3.968,101.979,0.745
1435.499450,110.817,4.157,105.640,0.818
1435.599288,119.695,4.091,114.461,0.972
1435.699128,103.781,3.940,98.754,0.905
1435.799779,99.393,4.008,94.425,0.792
1435.899616,107.486,4.017,102.439,0.860
1435.999465,103.260,4.150,98.182,0.760
1436.099318,105.773,3.980,100.813,0.811
1436.199151,105.916,4.007,100.983,0.753
1436.299790,129.341,4.112,124.293,0.771
1436.399616,95.270,3.929,90.416,0.759
1436.499449,88.980,4.073,83.706,1.037
1436.599281,104.036,4.134,98.989,0.738
1436.699114,103.342,3.952,98.448,0.776
1436.799740,109.896,4.003,104.989,0.738
1436.899591,90.167,4.083,85.154,0.763
1436.999430,87.868,3.947,82.845,0.912
1437.099276,84.977,3.981,79.959,0.858
1437.199517,110.069,3.901,105.267,0.732
1437.299357,104.546,3.957,99.042,1.379
1437.399185,100.177,4.111,95.036,0.862
1437.499813,84.346,3.914,79.102,1.078
1437.599652,100.004,3.970,94.997,0.825
1437.699498,110.158,3.946,105.232,0.816
1437.799331,105.693,3.960,100.831,0.720
1437.899169,99.991,4.116,94.714,0.962
1437.999806,106.228,4.052,101.299,0.711
1438.099641,93.596,3.860,88.817,0.751
1438.199491,111.680,3.956,106.861,0.697
1438.299330,90.170,3.918,85.246,0.833
1438.399162,76.802,4.007,71.821,0.804
1438.499804,117.908,3.938,112.408,1.391
1438.599653,151.809,3.951,146.985,0.672
1438.699495,97.827,3.951,92.994,0.715
1438.799330,107.947,4.183,102.852,0.745
1438.899164,84.024,3.977,79.110,0.765
1438.999800,86.366,3.941,81.519,0.741
1439.099647,102.116,3.942,97.205,0.802
1439.199483,116.578,3.941,111.703,0.766
1439.299328,84.933,3.926,80.017,0.824
1439.399177,92.247,4.080,87.240,0.756
1439.499814,109.779,3.914,104.878,0.822
1439.599660,114.458,3.933,109.598,0.759
1439.699508,101.086,3.920,96.184,0.815
1439.799349,106.793,4.121,101.596,0.911
1439.899197,96.948,3.950,91.896,0.808
1439.999835,86.070,3.904,81.280,0.713
1440.099659,99.699,4.094,94.659,0.750
1440.199485,104.511,3.893,99.683,0.768
1440.299323,97.693,4.076,92.541,0.903
1440.399161,110.122,3.910,105.311,0.734
1440.499801,151.079,4.122,145.298,1.474
1440.599640,120.965,4.099,116.002,0.670
1440.699465,99.506,3.901,94.628,0.808
1440.799304,125.747,3.999,120.853,0.723
1440.899144,85.778,3.965,80.951,0.692
1440.999797,106.585,3.906,101.755,0.757
1441.099633,99.811,4.098,94.746,0.797
1441.199481,91.981,3.918,87.080,0.815
1441.299310,110.916,3.998,105.882,0.865
1441.399144,125.683,4.047,120.469,1.002
1441.499781,105.248,3.964,100.227,0.884
1441.599623,86.999,3.984,82.106,0.736
1441.699469,75.949,3.979,70.956,0.847
1441.799308,93.971,4.127,88.891,0.765
1441.899149,94.484,3.937,89.600,0.777
1441.999784,85.694,4.007,80.787,0.708
1442.099631,107.174,4.018,102.200,0.791
1442.199472,91.664,3.938,86.792,0.734
1442.299323,78.545,4.126,73.407,0.836
1442.399159,116.270,4.131,110.772,1.159
1442.499794,112.429,3.905,107.572,0.782
1442.599631,112.382,3.949,107.518,0.749
1442.699473,86.587,4.070,81.545,0.811
1442.799318,88.089,4.023,83.016,0.883
1442.899154,106.198,3.954,101.274,0.798
1442.999783,119.992,3.960,114.882,0.973
1443.099615,89.663,3.961,84.730,0.805
1443.199454,112.319,4.049,107.296,0.805
1443.299294,84.249,4.080,79.197,0.803
1443.399135,107.335,4.132,102.279,0.757
1443.499781,103.028,3.963,98.059,0.835
1443.599626,98.044,3.973,92.958,0.936
1443.699462,92.123,4.169,86.861,0.930
1443.799307,102.133,3.989,97.237,0.733
1443.899138,88.576,4.003,83.312,1.077
1443.999790,106.356,3.962,101.491,0.733
1444.099637,104.466,3.913,99.607,0.779
1444.199475,91.962,4.022,87.059,0.721
1444.299316,129.102,3.912,124.175,0.849
1444.399182,110.307,4.211,105.133,0.772
1444.499809,118.948,3.989,113.970,0.817
1444.599657,132.588,4.017,127.661,0.740
1444.699497,92.633,4.142,87.413,0.870
1444.799340,114.069,3.944,109.226,0.721
1444.899190,103.458,3.947,98.516,0.828
1444.999837,110.437,3.993,105.557,0.720
1445.099679,76.884,3.936,71.996,0.783
1445.199508,101.846,3.950,97.010,0.722
1445.299368,82.662,3.941,77.757,0.797
1445.399184,95.860,3.982,90.970,0.737
1445.499825,105.076,4.116,99.880,0.913
1445.599662,114.366,4.135,109.302,0.742
1445.699505,89.894,3.975,84.695,1.054
1445.799345,109.111,4.208,103.983,0.729
1445.899170,100.503,4.165,95.355,0.815
1445.999817,111.560,3.959,106.695,0.740
1446.099669,95.616,4.114,90.512,0.823
1446.199514,89.689,4.101,84.649,0.769
1446.299352,86.171,3.933,81.209,0.862
1446.399180,107.288,3.944,102.089,1.074
1446.499818,84.286,4.139,79.161,0.822
1446.599667,106.712,3.943,101.836,0.757
1446.699499,103.227,3.938,98.285,0.836
1446.799336,118.143,4.175,113.058,0.740
1446.899186,100.634,3.956,95.703,0.809
1446.999829,103.715,4.192,98.595,0.733
1447.099664,102.700,3.993,97.692,0.844
1447.199502,115.666,3.922,110.626,0.951
1447.299330,79.539,3.937,74.581,0.813
1447.399158,103.426,3.937,98.589,0.736
1447.499794,118.542,3.916,113.377,1.080
1447.599629,112.636,5.919,105.669,0.865
1447.699477,94.013,4.136,88.846,0.856
1447.799319,97.625,4.136,92.355,0.968
1447.899164,83.404,4.080,78.179,0.848
1447.999798,94.425,4.061,89.031,1.147
1448.099634,93.377,3.981,88.390,0.840
1448.199479,97.762,4.064,92.586,0.918
1448.299305,127.263,3.965,121.517,1.569
1448.399144,143.426,4.017,138.507,0.703
1448.499784,85.441,3.970,79.840,1.437
1448.599622,125.213,4.202,120.128,0.691
1448.699454,80.018,3.945,75.188,0.722
1448.799285,116.816,3.952,111.229,1.452
1448.899112,122.161,3.963,117.272,0.728
1448.999752,92.148,4.160,87.072,0.750
1449.099591,135.146,3.955,129.465,1.542
1449.199425,103.679,3.993,98.669,0.804
1449.299261,95.127,3.986,89.754,1.200
1449.399505,107.658,4.144,101.920,1.369
1449.499358,95.516,3.957,90.436,0.865
1449.599194,121.550,4.005,116.155,1.205
1449.699829,123.319,3.991,117.636,1.474
1449.799660,104.767,4.007,99.860,0.708
1449.899489,73.525,3.940,68.710,0.714
1449.999327,107.104,3.925,101.704,1.284
1450.099170,115.112,3.969,110.226,0.728
1450.199795,113.856,3.926,108.524,1.230
1450.299650,156.392,3.908,151.487,0.795
1450.399490,121.477,3.930,116.644,0.716
1450.499331,117.630,3.893,112.115,1.427
1450.599168,112.019,5.573,105.570,0.682
1450.699800,100.479,3.874,95.572,0.871
1450.799625,129.738,4.025,124.244,1.283
1450.899470,104.636,4.015,99.600,0.816
1450.999311,92.513,3.902,87.694,0.729
1451.099147,86.646,4.120,81.401,0.940
1451.199779,92.650,3.926,87.790,0.761
1451.299616,82.022,3.944,77.097,0.791
1451.399451,90.762,3.923,85.926,0.747
1451.499289,80.617,4.128,75.084,1.240
1451.599143,105.758,3.932,100.843,0.767
1451.699789,86.699,3.895,81.849,0.781
1451.799630,109.077,3.918,104.258,0.732
1451.899456,115.462,3.902,110.609,0.783
1451.999291,101.467,3.909,96.687,0.708
1452.099123,90.470,4.133,85.391,0.776
1452.199757,96.185,3.978,91.289,0.741
1452.299606,80.269,4.008,75.242,0.840
1452.399433,100.528,5.685,93.965,0.712
1452.499266,104.563,4.014,99.533,0.850
1452.599510,109.560,3.949,104.705,0.740
1452.699353,101.179,4.096,96.122,0.795
1452.799187,92.467,4.033,87.096,1.172
1452.899822,109.173,3.941,104.243,0.822
1452.999651,113.336,4.110,108.323,0.737
1453.099491,98.376,3.940,93.441,0.832
1453.199318,114.599,4.103,109.482,0.841
1453.299164,102.637,3.991,97.511,0.855
1453.399814,110.013,3.947,105.095,0.803
1453.499647,96.266,3.937,91.325,0.835
1453.599493,91.218,4.057,86.226,0.731
1453.699337,91.763,4.015,86.639,0.944
1453.799178,100.976,3.947,96.118,0.738
1453.899815,97.418,4.168,91.915,1.111
1453.999657,83.806,3.969,78.917,0.744
1454.099515,101.227,4.110,96.107,0.837
1454.199345,88.592,3.919,83.796,0.716
1454.299185,89.029,4.126,83.886,0.850
1454.399807,103.845,4.041,98.702,0.924
1454.499647,104.228,5.812,97.406,0.827
1454.599489,77.052,4.118,72.016,0.752
1454.699334,101.991,3.898,97.091,0.843
1454.799173,110.957,3.900,106.142,0.748
1454.899813,123.331,3.947,118.411,0.791
1454.999641,91.100,3.941,86.276,0.715
1455.099470,98.669,4.101,93.572,0.818
1455.199303,118.981,3.993,113.974,0.847
1455.299145,94.443,4.149,89.159,0.961
1455.399786,108.524,4.007,102.842,1.494
1455.499618,81.428,5.696,74.715,0.837
1455.599470,115.826,4.079,110.640,0.927
1455.699313,100.946,4.208,95.338,1.231
1455.799156,118.558,4.020,113.298,1.052
1455.899775,79.441,3.975,74.302,0.983
1455.999618,102.749,3.992,97.709,0.783
1456.099456,91.103,3.988,86.081,0.872
1456.199289,100.840,3.984,95.887,0.771
1456.299130,96.352,3.977,91.323,0.872
1456.399772,100.824,3.964,95.717,0.944
1456.499613,100.319,4.153,95.115,0.876
1456.599450,106.337,3.973,101.404,0.760
1456.699293,110.851,4.125,105.483,1.066
1456.799122,109.882,4.119,104.551,1.032
1456.899768,82.958,3.934,78.011,0.835
1456.999617,123.768,4.185,118.467,0.946
1457.099453,123.332,4.056,118.246,0.846
1457.199298,93.708,3.962,88.871,0.717
1457.299146,87.665,3.946,82.297,1.261
1457.399773,88.747,4.168,83.629,0.782
1457.499612,98.169,4.091,92.936,0.967
1457.599457,79.027,4.165,73.883,0.808
1457.699287,84.289,3.964,79.289,0.869
1457.799117,107.724,4.015,102.591,0.944
1457.899758,126.480,5.916,119.442,0.855
1457.999593,96.550,5.751,89.412,1.207
1458.099425,116.147,4.125,110.243,1.570
1458.199260,102.829,4.174,97.797,0.666
1458.299509,113.419,4.014,108.366,0.871
1458.399343,138.189,3.989,133.304,0.687
1458.499191,93.135,4.167,88.048,0.732
1458.599822,115.691,4.061,110.552,0.909
1458.699663,108.503,4.173,103.186,0.976
1458.799510,105.647,4.176,100.313,0.966
1458.899353,96.344,3.979,91.103,1.062
1458.999212,98.176,3.982,93.258,0.761
1459.099445,82.957,4.169,76.567,2.022
1459.199280,84.593,4.018,79.628,0.760
1459.299115,100.770,4.180,95.445,0.952
1459.399746,132.479,4.164,127.200,0.937
1459.499590,114.716,4.012,109.698,0.833
1459.599433,120.083,4.042,115.110,0.762
1459.699275,123.892,4.192,118.709,0.824
1459.799523,106.289,3.935,101.315,0.869
1459.899369,99.318,3.956,93.964,1.223
