frame_id,total_ms,prep_map_ms,build_ms,solve_ms,marg_ms
3364,67.3161,2.4389,10.8487,32.3176,14.05
3365,78.4358,2.33215,14.085,42.1003,11.6806
3366,73.7945,2.19011,11.1349,40.205,13.8415
3367,60.9645,2.44064,10.2301,26.1909,13.7992
3368,94.1772,2.67456,10.1986,62.7597,12.2974
3369,74.6742,2.38902,9.80546,40.0484,15.5682
3370,62.4686,2.63285,12.0481,26.6447,13.0884
3371,73.0111,2.25136,11.421,37.9761,14.19
3372,61.3011,2.39894,10.1814,25.7992,16.2585
3373,75.9132,2.70489,14.6025,39.0337,11.0736
3374,67.5812,5.32841,17.8041,23.8715,12.6107
3375,59.5079,3.14851,9.9265,27.8872,11.8086
3376,78.5816,4.03109,22.5871,32.3409,12.6684
3377,62.6766,3.16018,12.8951,27.4952,12.3578
3378,68.3407,4.89617,17.7938,25.2855,14.3152
3379,77.2849,2.86706,15.3083,39.2501,11.4644
3380,62.2677,2.62556,12.1326,27.1767,13.0298
3381,75.0157,3.44835,11.8859,40.2925,12.2995
3382,92.608,2.60485,17.2207,50.0942,12.7023
3383,86.4221,2.24231,14.4295,48.336,12.9021
3384,86.2993,2.70081,14.9656,47.6632,12.0685
3385,60.9496,3.11264,11.8124,27.2732,11.7479
3386,89.3382,2.33186,27.3143,40.4541,10.9952
3387,78.3174,6.95823,13.6292,39.3481,11.2521
3388,86.2366,8.88147,13.4801,44.9061,11.6012
3389,66.6403,5.5317,18.8867,23.2068,11.7529
3390,87.0565,2.3441,22.3733,41.2813,12.172
3391,61.5598,2.5051,11.8109,22.6678,14.1863
3392,97.4797,6.50265,23.4863,42.0597,15.4681
3393,62.429,2.06002,11.8077,27.9668,11.6254
3394,167.629,2.22306,21.8564,121.191,13.3483
3395,77.0116,5.37158,16.6616,34.3245,12.8516
3396,56.2886,2.22131,10.5737,21.3977,14.0183
3397,67.3727,2.43102,12.6993,33.7272,11.6418
3398,82.1452,2.40594,18.2427,40.4273,12.4062
3399,62.2006,2.56169,12.7247,26.6356,12.3759
3400,84.6328,2.58589,22.2321,38.9252,11.6523
3401,80.9237,8.53497,12.2026,41.8322,10.9485
3402,93.2474,2.42169,17.0014,51.2915,12.6606
3403,107.529,2.57744,13.8934,61.9075,17.858
3404,68.9016,2.16152,12.543,27.8796,18.0648
3405,71.7593,2.20148,9.95858,31.4539,19.6045
3406,94.4998,5.41125,19.3452,37.6101,19.16
3407,68.1949,2.11136,10.6417,35.5909,12.5489
3408,74.0646,1.82903,12.2651,22.6713,29.3175
3409,100.298,4.90754,21.0141,48.9529,14.1898
3410,71.4945,1.85265,10.5378,39.8804,12.0737
3411,84.96,2.40623,12.8933,45.112,14.1058
3412,116.888,10.1633,27.0705,57.4526,12.2091
3413,76.7164,2.23531,13.4294,37.9572,12.9382
3414,56.2156,3.02398,11.9889,24.578,9.86496
3415,70.1411,3.1806,12.6296,35.4127,11.0237
3416,80.5378,2.80756,18.3845,40.4194,10.2957
3417,77.2971,3.51747,15.1788,37.9965,11.7179
3418,68.5571,2.5786,15.7849,31.8413,10.8887
3419,72.8799,2.59785,13.2523,36.6698,11.0299
3420,82.8886,4.77979,19.951,37.2175,12.0971
3421,75.1385,3.23076,13.8908,35.716,12.7247
3422,61.1745,2.77868,10.4699,27.7443,12.298
3423,85.4273,3.01697,18.2882,43.537,11.4426
3424,99.2256,2.76235,24.9682,48.2302,12.3249
3425,66.7409,2.71627,11.0818,33.535,11.8646
3426,89.7506,2.79123,16.1576,47.8364,12.6288
3427,80.2526,2.63752,15.25,36.2638,17.0244
3428,74.2198,2.36831,15.2797,31.7325,14.1329
3429,72.0104,2.51619,13.4755,34.7346,12.2735
3430,88.868,5.73208,23.2821,38.5945,12.0635
3431,90.1193,2.16181,16.1976,52.3111,10.7916
3432,114.897,2.88456,19.2078,67.0209,13.0703
3433,78.2281,6.44724,19.524,29.8372,11.8585
3434,77.0924,1.99965,17.0329,36.0415,11.3046
3435,83.8047,2.36248,11.0652,39.2014,15.6323
3436,88.0091,4.79408,19.4733,41.3807,12.7058
3437,62.0314,2.42373,11.5333,22.765,17.2201
3438,99.1699,4.87342,15.0875,45.0808,22.4296
3439,65.7394,2.29219,11.645,30.9021,13.1479
3440,73.8202,2.14227,12.2627,37.835,13.5787
3441,79.7926,5.18608,14.2268,28.5075,16.0162
3442,89.7596,4.91512,14.8343,49.7614,12.1303
3443,59.447,2.20906,10.8864,26.7541,12.1093
3444,85.3867,2.42752,10.917,45.2689,17.3502
3445,100.633,5.30771,20.9887,53.6895,11.2929
3446,86.9935,2.41527,16.1247,49.0792,12.0346
3447,89.3376,3.06422,21.5887,38.9243,13.2786
3448,92.2347,1.8789,13.595,50.2534,12.8764
3449,57.0874,2.37881,10.4305,20.0653,15.1339
3450,131.442,5.03383,18.248,85.9257,12.1283
3451,77.6127,2.82185,16.1092,36.2804,12.3018
3452,85.7866,2.66435,18.1488,43.5991,11.521
3453,81.4531,5.73091,12.2516,43.6624,12.2091
3454,71.0718,2.31319,18.4177,30.3211,12.7936
3455,61.2471,2.4844,11.7086,26.7835,12.5016
3456,67.3178,2.31319,12.0434,33.084,12.2341
3457,68.5472,2.45435,14.7935,31.9014,12.4506
3458,74.0611,2.3514,11.092,38.6954,14.2848
3459,66.7698,2.73494,10.4912,33.3115,12.7737
3460,70.1837,2.55789,10.1587,37.0396,13.6178
3461,79.1565,2.31931,9.57184,45.0703,15.2351
3462,88.635,2.15773,18.0948,45.7971,11.0129
3463,64.7223,2.58385,9.53654,34.8623,11.1757
3464,83.2523,3.2818,14.6025,40.8263,11.9559
3465,88.7018,2.30648,12.5871,55.4063,10.8595
3466,77.7787,2.41323,14.069,42.464,11.7657
3467,95.1476,2.30911,15.7729,54.9472,12.7189
3468,77.7559,2.74106,13.712,35.786,17.4246
3469,87.2207,4.47471,22.8262,35.9578,13.0123
3470,79.195,9.24867,14.3776,33.9535,12.8189
3471,84.9892,2.05273,15.2059,39.2128,14.0226
3472,127.354,2.68244,29.1358,68.6032,16.0538
3473,74.9472,1.97573,11.6336,40.8385,12.8233
3474,99.4974,2.72677,11.5633,57.3607,15.1721
3475,97.195,10.0866,19.2116,42.1312,16.8806
3476,61.8663,2.42256,10.9284,28.0771,12.3698
3477,83.2162,2.6241,14.664,41.4738,12.9239
3478,103.022,2.30619,17.5882,53.0864,12.0069
3479,78.9354,2.6066,10.9301,45.0251,12.3438
3480,89.1982,2.40973,20.5722,44.3583,13.1339
3481,93.3623,2.75185,13.6828,55.91,12.0527
3482,63.2929,3.36464,13.9173,23.7228,13.2068
3483,69.0635,2.40185,9.97083,37.8504,12.0101
3484,98.5597,2.3934,13.2421,61.3621,12.4546
3485,80.9149,4.76988,16.1048,38.7304,11.9644
3486,81.2748,2.57394,15.1062,43.4072,12.8767
3487,95.6472,3.5968,17.3082,50.8067,13.6636
3488,75.9181,2.42577,11.2784,38.5557,15.4982
3489,66.8941,2.3616,11.1506,33.5685,12.5314
3490,91.7167,2.42927,15.9167,49.2046,14.314
3491,80.0417,2.86618,13.8745,37.2668,17.0192
3492,90.8511,2.43277,23.3075,42.5978,13.5758
3493,71.3186,2.78598,10.4845,35.6574,15.6078
3494,87.7804,2.56489,15.1353,48.6242,12.2082
3495,68.7902,2.73173,10.9934,33.0715,15.0828
3496,88.0155,2.54185,12.2429,45.7522,10.653
3497,56.4531,3.23601,8.86017,23.1902,12.6816
3498,84.0311,2.74164,19.2778,40.8315,11.365
3499,91.1838,2.55439,19.5581,47.443,12.7031
3500,99.6969,3.02777,23.9448,50.3269,12.4237
3501,71.2956,2.9636,11.3676,38.4256,11.409
3502,73.4507,2.41469,13.8718,35.3179,13.8228
3503,81.0036,2.53719,10.716,48.2964,12.1942
3504,86.0698,2.37123,16.2789,45.3517,12.5923
3505,89.4286,4.31109,18.369,45.1592,12.4237
3506,96.4029,5.2065,23.7222,41.5441,13.8893
3507,71.458,2.16123,10.194,38.0202,13.1441
3508,125.626,2.7886,29.7623,58.0619,14.881
3509,80.5512,2.4211,15.427,40.8374,12.1458
3510,98.2552,2.30911,22.6066,45.8738,15.6207
3511,91.2512,9.27609,18.5557,40.8855,12.865
3512,76.5047,2.83206,15.4786,37.5074,11.4484
3513,71.4172,2.76993,11.3332,37.6766,11.8847
3514,64.4452,2.72852,11.0815,29.361,12.5512
3515,79.7182,2.4736,14.5056,36.6841,12.2554
3516,56.5105,2.44794,11.0975,22.2875,13.4288
3517,69.4347,2.49956,12.2304,34.9233,12.13
3518,72.9933,2.69031,12.8837,36.3921,13.3501
3519,86.3052,3.74876,20.3132,41.1926,12.4202
3520,64.7629,3.3556,13.1926,28.1304,12.2703
3521,60.5632,2.61127,11.4825,26.1833,12.8563
3522,80.9021,2.54564,13.0943,45.3007,12.5086
3523,64.9574,2.88689,13.5589,29.2816,12.2091
3524,78.6402,2.42402,13.894,43.0543,12.0699
3525,67.2321,2.28344,13.8584,31.9086,11.8576
3526,87.5313,2.61827,12.1723,52.4786,12.8831
3527,67.3747,2.76789,12.7626,32.0734,12.0729
3528,65.4748,2.52669,9.87866,29.3047,16.0185
3529,68.1873,2.49285,10.6332,34.4403,13.4063
3530,66.344,2.33623,10.7201,30.7,15.3961
3531,82.5246,2.64714,18.8476,40.0732,11.9019
3532,82.9172,2.31815,14.3373,41.1331,15.9969
3533,88.143,2.44852,14.6739,51.2352,11.1115
3534,82.0142,2.61594,17.0323,37.7332,12.737
3535,93.9827,2.44269,14.2026,55.7385,12.8356
3536,85.8295,3.9888,13.1506,43.0272,17.1303
3537,85.5754,3.36406,15.9024,44.5371,12.5751
3538,91.7645,2.74573,20.3235,39.7987,12.9102
3539,89.5409,2.50248,15.3655,42.7711,13.563
3540,96.9366,2.36248,29.2277,43.1325,12.779
3541,98.2007,3.10826,14.9892,56.696,13.0826
3542,80.5247,2.88252,22.0644,35.8289,12.3196
3543,83.0919,2.62031,20.6314,38.6551,12.1682
3544,87.7545,2.28927,15.6886,49.3035,11.3854
3545,74.7839,2.92393,12.5719,40.5623,11.589
3546,73.5055,3.0196,19.225,31.7821,12.2569
3547,90.1158,2.82302,22.4368,43.2558,12.1814
3548,78.5008,2.4701,13.5846,42.3234,11.0415
3549,105.479,3.14706,18.1156,54.9501,19.3595
3550,81.5528,2.43948,12.7968,43.8642,14.7917
3551,79.9775,2.3931,11.3845,44.9408,13.8806
3552,69.7582,2.66902,10.8808,33.4647,14.3105
3553,91.3037,2.3059,17.0545,50.4935,12.4503
3554,99.4689,2.33681,15.7146,60.3651,11.9582
3555,75.8957,2.79823,22.9449,29.9577,12.4826
3556,69.9997,2.59844,13.2696,31.6969,14.4371
3557,93.6927,9.832,15.2377,47.8676,11.6718
3558,60.8432,2.79152,10.8266,28.6053,10.8134
3559,62.074,4.91425,13.3503,26.9988,9.89617
3560,76.4166,2.34936,12.3082,42.6422,12.1688
3561,76.7106,2.69964,16.885,35.7732,11.7377
3562,68.2803,2.32952,13.9176,31.9174,13.1491
3563,74.0559,2.29277,11.7345,40.0449,12.7728
3564,85.6171,2.3759,11.4525,51.7543,12.6116
3565,89.8457,2.77927,14.935,49.3426,13.1937
3566,95.7542,3.68488,18.5309,50.9963,13.0307
3567,58.4577,2.55323,12.4605,22.5418,13.3451
3568,101.691,2.44648,23.5781,53.2092,13.7356
3569,65.1937,2.39486,12.6979,31.421,9.69725
3570,92.2995,2.4911,14.6033,53.3445,12.702
3571,65.9677,2.4106,10.9266,32.7192,10.3596
3572,75.7965,2.38202,14.832,34.5934,13.2888
3573,80.7102,2.79677,14.6891,38.7674,13.8418
3574,130.385,5.07612,25.6361,63.0954,16.2679
3575,97.4421,7.3199,20.8298,38.2923,20.744
3576,99.6404,2.33681,18.0482,49.3038,13.0123
3577,83.1561,5.19891,16.267,33.9258,19.0929
3578,96.7196,1.95707,15.2409,57.2382,12.8154
3579,79.7777,3.20306,18.4463,35.0957,13.5927
3580,93.8567,2.74806,18.1097,46.4143,13.4361
3581,74.0486,2.85627,15.3202,32.9079,13.5043
3582,103.102,2.85423,15.1091,54.3265,19.2507
3583,95.0919,2.54185,15.0015,52.7043,14.5666
3584,78.6764,2.75448,11.9043,37.5168,19.2793
3585,114.599,2.45581,14.8588,74.0541,13.4093
3586,106.73,2.77635,16.3067,63.8383,14.3636
3587,88.1607,2.47448,15.2491,44.9064,13.6023
3588,83.915,3.07706,18.0832,42.9303,12.9295
3589,86.8518,2.46048,15.089,46.1255,12.6019
3590,95.6647,2.50277,13.3953,57.996,13.2873
3591,80.0009,2.93968,15.0604,43.5154,10.3698
3592,74.9189,2.74018,21.0832,35.7887,8.37864
3593,81.6689,3.78463,22.0481,37.0285,9.7235
3594,79.2262,2.94172,18.3162,38.1707,10.5906
3595,81.1815,2.64656,14.6999,43.644,11.2594
3596,80.03,2.81631,11.848,47.2225,10.4322
3597,105.967,3.01231,21.759,58.0038,13.5426
3598,72.3881,2.52406,11.3069,32.7594,17.8361
3599,64.393,2.48848,10.1686,30.5687,13.4131
3600,80.5784,2.68244,21.3807,37.592,11.1139
3601,81.3387,2.73114,13.2383,46.5957,10.5947
3602,88.0966,2.37794,17.0005,49.1399,10.7102
3603,67.5833,3.50347,10.926,30.0122,15.1155
3604,64.0637,2.66027,9.54063,31.5875,12.9828
3605,62.3246,2.3896,13.3932,25.9342,10.4037
3606,86.0322,2.79998,14.8807,47.9601,11.9789
3607,80.247,2.59085,13.2162,39.9204,15.5195
3608,75.959,2.45348,16.2728,33.2016,15.0394
3609,61.0354,2.65677,9.62667,29.022,10.8502
3610,77.1834,2.44298,14.3578,39.3962,10.2537
3611,86.2801,2.4354,12.4398,49.1431,12.0635
3612,81.8911,3.03126,16.988,39.7063,13.031
3613,76.6511,2.54652,13.0876,39.2011,12.5456
3614,83.9535,2.5611,17.7332,41.4064,11.736
3615,70.9578,2.56315,9.741,40.3926,11.1891
3616,89.0223,2.37765,13.763,42.0632,21.6896
3617,66.3664,2.65998,13.4168,30.6043,11.6252
3618,54.0812,2.56752,10.877,22.7253,9.68908
3619,81.6776,2.41702,12.9942,43.7625,13.3279
3620,127.397,4.93933,25.3453,62.9499,17.2633
3621,76.2573,3.34131,16.2419,35.9642,12.0008
3622,84.1031,4.25421,20.987,38.1695,11.8885
3623,61.3673,3.12401,11.2224,29.3522,10.3217
3624,63.9832,2.38348,11.5356,32.3913,10.4223
3625,79.6646,2.5194,14.552,41.6925,11.7599
3626,94.1568,2.37823,14.988,54.6039,13.2774
3627,63.0353,3.06656,14.8454,25.203,12.6162
3628,69.3026,2.35752,13.8231,33.8753,11.8984
3629,88.0572,2.54215,14.8192,48.9847,12.5174
3630,92.4631,2.41994,16.1486,50.4445,11.6701
3631,78.4533,2.56781,16.1769,37.7527,12.6197
3632,84.7474,2.6031,19.7098,42.079,10.7834
3633,75.1476,3.59884,15.2861,36.8491,10.9928
3634,65.0464,2.45231,15.014,29.2428,10.5367
3635,78.642,2.92422,14.4625,40.6335,11.3239
3636,83.3293,2.4386,14.9259,46.4921,10.6043
3637,75.9607,3.87213,12.9009,40.7117,11.099
3638,88.6041,4.74188,16.6832,46.8197,11.073
3639,117.246,3.53409,16.6456,67.6296,14.6605
3640,99.6888,4.57563,19.006,51.8847,11.4959
3641,77.7381,2.15569,13.3958,41.2988,11.8699
3642,104.836,2.30036,18.1689,60.1837,12.9983
3643,65.464,2.47098,17.1633,26.6187,11.7398
3644,85.1225,2.85977,19.6407,37.3701,11.8022
3645,77.7518,2.91402,23.2486,31.9156,11.3877
3646,69.6882,3.18351,11.9769,31.2113,15.0822
3647,89.1399,2.5436,15.8324,49.2863,12.1609
3648,101.796,2.27206,16.7783,59.3644,11.89
3649,82.5033,2.48352,15.882,41.8287,13.1196
3650,63.7464,2.27177,12.9922,26.8071,13.1246
3651,54.6074,2.32631,9.43446,24.6351,10.821
3652,72.0017,2.2779,13.1237,36.8859,12.0804
3653,72.7542,2.36802,13.7362,37.3963,11.8066
3654,64.4788,2.54302,13.1045,28.3935,12.8621
3655,85.9736,2.5471,14.8717,47.8119,11.8191
3656,69.1119,2.12448,11.0392,35.021,12.6845
3657,56.4711,2.39981,10.6306,19.5686,16.1229
3658,93.9325,2.18632,19.8002,49.1737,13.6134
3659,90.4287,2.20294,15.5577,50.3862,12.5906
3660,90.1365,2.13615,17.163,47.1927,13.5805
3661,65.3526,3.80126,14.3834,25.8794,13.3871
3662,66.3793,2.38698,12.6404,30.0105,13.8272
3663,83.9092,2.32573,14.732,43.815,12.9123
3664,96.9853,2.24611,14.2533,57.3103,12.9651
3665,66.106,3.94767,12.5471,29.1693,12.8376
3666,89.2379,2.17582,27.8262,36.6692,12.0104
3667,62.7154,2.92568,16.115,23.5586,12.3846
3668,85.4106,2.50219,14.4114,47.634,11.3277
3669,80.6801,4.23642,17.7973,38.1065,11.4784
3670,75.1094,5.08925,22.6369,25.8872,12.7915
3671,68.894,3.71347,14.2466,30.6253,12.4783
3672,79.001,3.2713,16.6978,39.5704,12.0081
3673,65.3065,2.34469,11.7905,31.6167,11.6645
3674,83.9019,2.45202,10.9097,50.5259,12.4013
3675,83.1593,2.4109,14.2087,45.7236,11.8124
3676,70.0227,2.23269,11.3361,36.8684,11.9658
3677,105.92,2.8201,14.7468,65.8298,12.772
3678,87.4984,2.39398,24.6666,38.5268,11.3475
3679,95.7644,2.3234,14.0961,50.5011,19.6946
3680,110.624,2.39573,17.8606,68.957,11.722
3681,70.7079,2.54098,10.5104,38.0508,12.305
3682,91.7934,2.44123,18.4743,50.3468,11.2011
3683,82.041,2.2114,15.6055,44.0145,10.8616
3684,88.6014,2.83935,15.3891,49.414,11.7086
3685,54.6631,2.56869,11.6278,21.7576,11.4799
3686,79.5858,2.3584,20.5299,36.8806,10.7592
3687,61.2352,2.41556,9.87779,30.875,10.9549
3688,73.9666,2.61798,11.5712,37.2578,14.9877
3689,82.6395,2.37677,14.463,44.3035,12.7378
3690,91.2673,2.49577,16.4432,46.1174,11.2766
3691,67.4109,2.40915,11.2369,35.1324,11.7127
3692,86.8433,2.50102,20.6268,42.3091,12.3278
3693,77.7749,2.56198,10.7843,45.5425,11.9521
3694,89.0066,2.36452,13.1144,51.6155,12.3173
3695,72.8084,2.49665,18.7625,33.2488,10.616
3696,67.0212,2.42461,12.7413,32.9248,12.2283
3697,64.6144,2.2289,10.6901,31.8521,12.9481
3698,84.7664,2.58677,17.4721,43.9905,11.4289
3699,62.0314,2.37006,9.51059,26.162,15.9657
3700,85.1152,2.82302,17.8125,41.5575,13.8258
3701,81.1631,2.81018,13.773,42.7618,12.8959
3702,95.0904,2.17261,15.308,56.3087,11.7374
3703,78.3425,2.39019,15.9555,39.0993,11.885
3704,81.7567,2.4319,11.7147,47.2855,12.3855
3705,80.5069,2.18457,15.3631,43.4906,10.9572
3706,90.7041,2.98139,19.4916,46.6934,11.8704
3707,56.801,2.72064,11.6946,22.5421,12.1951
3708,80.623,2.41615,18.8823,37.4637,12.4261
3709,94.2603,4.38663,12.69,57.6576,12.2149
3710,88.1765,2.84664,19.6943,42.128,13.1596
3711,67.4036,2.31465,11.3481,33.619,12.6819
3712,71.6733,2.29773,11.2367,38.3664,12.2292
3713,59.5639,2.28227,10.4165,26.5029,12.9341
3714,70.653,3.1071,10.2383,37.2038,12.912
3715,69.8827,2.45406,11.7476,35.7682,12.1697
3716,72.9195,5.497,12.6807,34.1717,12.5398
3717,93.0928,2.43627,10.6242,59.7576,12.9613
3718,121.423,4.81654,22.4966,72.8997,11.5837
3719,62.2341,2.17844,10.9981,29.4135,12.242
3720,98.7543,4.71592,15.2001,47.7498,19.7812
3721,58.67,2.27673,11.08,24.8772,13.1993
3722,86.4752,1.94802,18.3652,41.7366,13.3229
3723,99.4662,4.83638,14.4348,60.1662,12.9922
3724,70.7294,5.67841,11.8874,30.7992,14.7252
3725,94.9034,2.3616,18.2838,47.9726,14.5669
3726,80.9803,7.01802,16.6214,31.1072,14.0877
3727,69.6929,2.12623,14.0918,32.669,11.3787
3728,66.4566,2.23735,9.91279,23.9929,17.8423
3729,70.1391,5.23333,13.2211,32.5553,11.6844
3730,96.8316,2.1064,21.1973,38.6662,25.147
3731,92.7571,4.97579,15,44.1206,17.6804
3732,82.7559,5.14904,14.7594,40.3316,15.4188
3733,52.585,2.20469,9.74129,20.9368,11.8264
3734,69.2962,2.29306,10.8648,35.8029,13.1001
3735,93.2617,7.62031,19.7923,44.1757,11.5444
3736,87.328,2.16269,15.8207,49.5389,10.9316
3737,122.319,5.67024,27.7763,50.7379,21.0593
3738,99.4592,2.17056,24.4963,50.7639,11.6179
3739,85.8831,2.44473,17.3021,42.5579,14.1606
3740,88.4632,5.56933,21.2839,43.7202,10.8549
3741,77.597,2.2324,15.8511,37.6258,12.5725
3742,90.1592,2.79269,12.8618,47.6603,16.8074
3743,80.5681,3.97276,14.1136,40.485,12.3251
3744,68.5536,2.22044,10.3051,35.7455,13.1328
3745,62.3931,2.30181,10.1205,31.3845,12.0822
3746,69.3329,3.05168,12.0457,36.7054,10.9575
3747,58.8619,2.95368,10.4961,28.0071,10.4903
3748,68.4011,3.70384,11.841,35.3159,10.6875
3749,57.636,2.20761,11.2425,25.9342,11.2434
3750,82.9073,2.30911,20.1382,39.3332,11.6692
3751,65.1274,2.45144,11.2868,32.2114,12.529
3752,86.4501,2.26944,27.2254,36.6173,11.4227
3753,93.3839,2.34965,14.0215,57.0367,11.2384
3754,79.6859,2.50277,11.8316,44.3522,12.8268
3755,68.2459,2.25048,10.8356,36.5502,11.934
3756,73.6134,2.27031,10.6081,42.2525,11.8489
3757,57.6953,2.37998,10.6787,25.051,12.0218
3758,77.1848,2.56052,10.4964,44.2379,12.4751
3759,82.4625,2.58239,14.2218,44.3554,12.1434
3760,86.9258,2.56052,18.7231,45.1826,11.6135
3761,78.4235,2.44852,14.9924,41.9786,10.5489
3762,69.5427,2.37765,10.7131,34.1533,14.3636
3763,86.6721,2.63956,15.9537,47.7877,11.6208
3764,91.3346,2.31056,15.1963,51.64,12.3911
3765,75.3651,2.24698,12.5678,40.5515,12.2196
3766,91.7398,2.53514,16.2991,52.6495,11.2915
3767,78.0374,3.00852,17.8828,36.5691,11.9244
3768,85.4124,2.55498,19.7562,41.1643,12.326
3769,73.1978,2.69002,14.288,35.457,11.9136
3770,65.7306,2.64889,10.8435,29.0422,15.5515
3771,69.0509,2.79823,12.7889,34.4143,11.862
3772,77.1143,2.36131,22.457,32.7857,12.2193
3773,73.6385,2.59464,11.0465,40.5273,12.1268
3774,61.4811,2.50306,13.9996,26.9028,11.2291
3775,78.402,2.4774,16.1944,40.7055,10.4675
3776,66.2492,2.28111,10.8161,33.2372,12.6282
3777,66.5187,2.37415,15.7443,32.1478,9.14367
3778,81.7424,2.31261,22.8927,37.3254,10.0067
3779,80.2383,2.52931,12.9516,46.6386,9.69579
3780,54.3318,2.4421,9.45721,21.0932,13.7429
3781,79.6194,2.59931,14.6302,40.1047,11.7275
3782,89.503,2.46398,9.80779,58.787,11.6412
3783,101.481,2.57131,15.138,63.0018,11.4889
3784,69.4858,3.41218,12.0927,32.1166,13.1628
3785,76.9215,2.45114,10.7607,45.3532,11.3157
3786,95.2219,2.48789,15.9558,54.396,13.0992
3787,69.4015,2.59202,11.2553,35.9021,11.8701
3788,84.617,4.68354,16.6709,43.264,12.5909
3789,58.0808,3.22756,12.688,22.2934,12.1049
3790,92.7256,2.19069,15.7192,53.0103,12.8262
3791,77.4459,2.89273,18.4189,35.3643,11.8036
3792,94.3332,3.66243,19.5841,51.2098,11.0783
3793,56.7266,3.05722,9.713,25.8452,11.2682
3794,78.4524,2.47185,21.7299,32.9901,11.6097
3795,68.9891,3.84938,12.0107,34.2142,11.5832
3796,78.2634,4.58904,12.891,41.5759,12.0037
3797,71.9279,2.39952,12.9499,36.4,12.3671
3798,77.4739,2.59756,13.0709,41.6444,12.5605
3799,76.9425,2.88135,16.3653,37.2056,11.5161
3800,83.1502,2.81952,16.2002,42.2406,12.6655
3801,86.1801,2.46631,21.5531,41.4627,11.9346
3802,85.4051,2.31902,16.7958,42.6573,13.4271
3803,60.7516,2.7151,11.3904,27.4543,11.6394
3804,100.316,2.70314,16.2133,56.7876,13.6895
3805,101.74,2.67106,19.2373,57.0273,13.4361
3806,71.7042,2.58123,10.009,33.4886,13.1348
3807,65.1619,2.5821,10.5533,31.8798,12.7311
3808,66.3306,2.46865,9.63571,34.3006,11.1529
3809,74.1524,2.49956,13.717,36.5589,12.3931
3810,55.7259,2.39398,12.4952,23.8036,10.5119
3811,62.4042,3.25614,10.6382,30.7411,10.3156
3812,85.5638,3.61051,26.1013,36.8801,11.9113
3813,101.084,2.44181,22.6923,50.9269,15.35
3814,71.6488,2.22277,14.4283,33.7245,12.4672
3815,80.4069,2.38465,14.9198,42.1636,11.3676
3816,81.0561,4.85329,15.4643,34.8346,17.9225
3817,91.9363,2.38027,19.6625,47.5914,13.4408
3818,114.714,4.98367,19.7355,64.5914,14.517
3819,71.78,2.06615,14.7185,36.0421,11.9492
3820,90.8368,3.92609,19.9959,44.0101,13.3398
3821,82.9925,2.40681,19.3601,38.8421,13.0913
3822,82.5255,2.62906,18.3506,38.2783,12.7816
3823,73.9392,2.70635,15.7919,33.7289,11.5674
3824,73.6496,2.24698,13.5146,37.4258,11.0897
3825,58.85,2.56373,9.87633,25.8724,13.2745
3826,62.433,3.09514,17.3803,23.8555,11.0544
3827,77.9193,2.38494,12.6926,44.032,11.7791
3828,108.658,14.7565,22.7594,48.0103,13.0318
3829,91.7482,2.6871,10.8537,56.5648,13.5539
3830,97.7617,2.89739,15.3162,59.3954,13.3512
3831,101.482,2.38494,22.8997,52.9543,13.4276
3832,83.1141,2.4456,18.2859,39.0705,13.9278
3833,75.8875,4.19938,14.0699,36.9381,13.1281
3834,79.253,2.94027,17.7796,39.0147,12.2531
3835,74.8746,2.90527,12.7696,39.0407,12.4914
3836,78.313,2.86852,20.0204,30.7542,16.9714
3837,84.7772,2.84139,21.8384,38.5003,12.7734
3838,97.0095,6.31482,20.8152,41.9253,18.1368
3839,80.56,2.12769,15.7644,41.136,11.8366
3840,98.476,5.56087,18.0555,47.2228,18.6026
3841,73.3005,2.16794,10.7983,35.9009,16.5872
3842,80.3993,1.90807,11.0853,47.8466,13.0639
3843,69.1183,2.44881,10.9397,36.5598,12.5678
3844,76.6558,2.47069,11.5875,43.189,12.6652
3845,65.2467,2.7501,11.2991,28.6548,15.3372
3846,67.4293,2.54798,11.4338,32.0618,14.6876
3847,58.0791,2.42577,11.6972,22.5923,13.8053
3848,78.3468,2.30735,11.6345,41.5234,14.0285
3849,80.6411,2.60514,14.8565,37.9855,14.9915
3850,68.0992,2.43365,11.9559,31.6774,14.844
3851,64.8772,2.4599,10.9502,29.2364,13.2941
3852,83.3885,2.35869,10.6746,47.3391,13.5423
3853,83.1106,2.58677,14.5963,39.6372,16.5487
3854,95.2721,2.31465,17.9735,49.8556,14.2265
3855,69.6803,2.41148,10.4089,36.0491,13.0202
3856,71.9533,2.35373,10.8129,35.765,15.6414
3857,90.2167,2.64714,16.6992,49.0439,11.9571
3858,89.6535,2.50773,29.9525,36.0094,12.6579
3859,81.4458,2.71043,14.956,42.6778,10.2817
3860,90.7647,2.4529,18.9833,47.0306,12.6967
3861,67.03,2.63256,11.7721,32.4091,12.9242
3862,90.1196,2.45406,20.1496,45.5932,12.6702
3863,85.5072,4.63659,18.278,40.7318,12.4097
3864,101.987,2.84898,26.1031,44.2834,13.7563
3865,94.5881,4.81829,21.141,45.4422,13.8686
3866,75.5638,2.55148,12.3925,37.1353,16.687
3867,103.9,4.94779,24.9224,46.6342,15.1651
3868,79.7168,4.87633,21.1667,35.7531,10.8995
3869,69.9956,2.18019,14.5809,34.5861,11.9839
