timestamp,total_ms,feature_extract_ms
1194.199965,26.002,25.603
1194.299798,23.501,23.183
1194.399629,26.056,25.694
1194.499458,26.215,25.891
1194.599304,23.120,22.797
1194.699949,26.320,26.021
1194.799802,26.670,26.224
1194.899649,22.690,22.158
1194.999491,22.724,22.397
1195.099326,24.253,23.923
1195.199973,24.017,23.690
1195.299809,25.954,25.633
1195.399651,23.051,22.690
1195.499487,22.801,22.493
1195.599333,24.289,23.916
1195.699972,22.644,22.171
1195.799814,24.976,24.635
1195.899655,23.009,22.759
1195.999499,23.890,23.533
1196.099341,28.402,28.101
1196.199982,27.121,26.772
1196.299823,25.231,24.894
1196.399660,23.557,23.235
1196.499497,22.966,22.660
1196.599329,23.179,22.908
1196.699959,24.105,23.814
1196.799796,25.041,24.768
1196.899643,25.272,24.949
1196.999497,23.516,22.935
1197.099338,24.419,23.963
1197.199969,32.403,32.030
1197.299813,24.456,24.127
1197.399667,23.585,23.287
1197.499500,24.724,24.437
1197.599344,24.056,23.769
1197.699998,24.543,24.218
1197.799848,22.986,22.626
1197.899693,28.000,27.614
1197.999552,31.209,30.349
1198.099392,22.609,22.382
1198.199633,23.390,22.997
1198.299470,34.825,33.855
1198.399315,21.756,21.440
1198.499949,22.638,22.323
1198.599788,32.535,31.572
1198.699632,21.833,21.570
1198.799480,23.937,23.618
1198.899322,22.593,22.211
1198.999965,23.171,22.800
1199.099821,23.239,22.727
1199.199678,23.592,23.265
1199.299508,23.667,23.383
1199.399355,30.603,29.809
1199.499601,21.188,20.842
1199.599452,22.799,22.501
1199.699296,35.391,34.162
1199.799931,22.700,22.270
1199.899759,22.913,22.644
1199.999601,31.743,31.225
1200.099437,22.600,22.340
1200.199282,24.237,23.861
1200.299929,35.157,33.902
1200.399770,22.801,22.571
1200.499613,22.655,22.316
1200.599455,23.722,23.255
1200.699288,26.994,25.731
1200.799927,23.150,22.741
1200.899782,23.575,23.282
1200.999602,25.729,25.415
1201.099432,28.982,28.645
1201.199674,22.320,21.936
1201.299520,22.392,22.056
1201.399353,24.213,23.872
1201.499996,24.687,24.270
1201.599825,24.169,23.816
1201.699669,22.797,22.362
1201.799512,26.146,25.820
1201.899343,24.395,24.045
1201.999973,24.199,23.762
1202.099804,25.849,25.555
1202.199624,25.172,24.769
1202.299469,24.257,23.928
1202.399298,24.021,23.619
1202.499936,26.147,25.764
1202.599773,24.236,23.901
1202.699601,24.129,23.789
1202.799450,23.207,22.766
1202.899285,32.116,31.798
1202.999923,23.899,23.490
1203.099758,36.950,36.657
1203.199599,27.655,27.327
1203.299447,22.815,22.466
1203.399298,27.927,27.417
1203.499919,25.113,24.838
1203.599756,25.866,25.627
1203.699602,26.992,26.680
1203.799446,24.187,23.732
1203.899293,24.487,24.220
1203.999927,23.783,23.473
1204.099771,24.609,24.288
1204.199603,27.318,26.962
1204.299446,24.567,24.180
1204.399301,31.421,30.909
1204.499941,25.272,24.943
1204.599773,24.182,23.858
1204.699610,25.806,25.396
1204.799454,24.771,24.373
1204.899676,24.585,24.168
1204.999523,25.450,25.077
1205.099361,22.992,22.479
1205.199604,24.165,23.795
1205.299441,23.668,23.352
1205.399679,29.131,28.785
1205.499511,23.823,23.541
1205.599348,23.552,23.222
1205.699983,22.787,22.454
1205.799828,23.471,23.134
1205.899670,22.890,22.521
1205.999505,23.350,23.097
1206.099338,21.976,21.705
1206.199975,23.329,22.875
1206.299812,39.306,39.021
1206.399636,23.783,23.495
1206.499469,27.507,27.176
1206.599317,29.526,29.210
1206.699948,26.905,26.470
1206.799794,31.345,31.037
1206.899644,23.390,22.689
1206.999480,23.354,23.045
1207.099326,27.477,27.187
1207.199960,55.469,55.101
1207.299812,29.441,29.089
1207.399653,24.309,23.999
1207.499496,26.778,26.436
1207.599337,24.148,23.835
1207.699977,25.949,25.503
1207.799818,23.617,23.289
1207.899650,25.275,24.696
1207.999480,23.738,23.438
1208.099322,24.622,24.255
1208.199955,23.877,23.536
1208.299798,24.748,24.399
1208.399624,25.913,25.382
1208.499469,24.836,24.469
1208.599304,28.628,28.307
1208.699934,23.618,23.289
1208.799778,25.913,25.505
1208.899611,24.204,23.798
1208.999447,25.203,24.776
1209.099292,27.507,27.140
1209.199942,26.297,25.997
1209.299786,25.178,24.864
1209.399616,26.837,26.471
1209.499460,23.871,23.541
1209.599287,23.926,23.559
1209.699918,24.679,24.265
1209.799758,24.062,23.751
1209.899600,31.397,31.028
1209.999435,31.989,31.576
1210.099659,29.551,29.211
1210.199492,27.089,26.812
1210.299345,23.672,23.333
1210.399975,33.095,32.818
1210.499813,35.905,35.570
1210.599655,23.477,23.164
1210.699503,24.236,23.758
1210.799335,27.298,26.911
1210.899981,24.469,24.152
1210.999809,24.767,24.435
1211.099656,24.448,23.983
1211.199491,23.570,23.076
1211.299316,25.543,25.159
1211.399957,30.921,30.345
1211.499805,30.581,30.173
1211.599645,24.424,24.114
1211.699481,23.727,23.400
1211.799315,24.603,24.323
1211.899947,30.818,30.518
1211.999796,24.518,24.167
1212.099640,23.034,22.725
1212.199473,27.229,26.748
1212.299309,24.403,23.988
1212.399956,27.827,27.469
1212.499794,25.440,25.134
1212.599638,23.644,23.186
1212.699481,22.943,22.683
1212.799330,23.756,23.428
1212.899972,23.269,22.973
1212.999817,25.392,24.657
1213.099646,30.143,29.824
1213.199498,22.258,22.020
1213.299354,28.248,27.275
1213.399995,32.116,31.475
1213.499845,22.693,22.438
1213.599666,29.751,28.586
1213.699513,39.919,39.577
1213.799354,22.196,21.941
1213.899983,24.563,24.111
1213.999833,27.341,26.936
1214.099667,30.149,29.516
1214.199516,24.080,23.775
1214.299358,29.069,28.255
1214.399986,22.168,21.917
1214.499826,25.048,24.733
1214.599667,36.911,32.311
1214.699492,23.778,23.562
1214.799330,26.961,26.618
1214.899960,30.240,29.326
1214.999794,23.926,23.687
1215.099636,23.942,23.431
1215.199478,24.955,24.619
1215.299329,25.319,24.953
1215.399970,25.223,24.775
1215.499805,24.633,24.245
1215.599643,24.483,24.145
1215.699493,24.249,23.905
1215.799346,24.117,23.672
1215.899986,24.817,24.382
1215.999821,27.952,27.632
1216.099664,28.527,28.156
1216.199504,25.021,24.693
1216.299363,24.718,24.314
1216.399616,23.750,23.448
1216.499457,24.154,23.829
1216.599300,32.867,32.546
1216.699924,26.691,26.339
1216.799756,23.916,23.618
1216.899606,24.936,24.643
1216.999446,24.325,23.839
1217.099284,24.157,23.885
1217.199928,23.083,22.799
1217.299766,25.545,25.236
1217.399599,24.135,23.516
1217.499434,28.996,28.618
1217.599673,23.844,23.548
1217.699533,26.885,26.608
1217.799367,25.160,24.882
1217.899616,23.621,23.360
1217.999454,25.095,24.719
1218.099296,24.708,24.395
1218.199937,24.579,24.289
1218.299772,26.723,26.312
1218.399616,23.648,23.346
1218.499448,30.552,30.217
1218.599287,25.529,25.193
1218.699933,23.601,23.281
1218.799770,22.750,22.463
1218.899607,23.276,22.941
1218.999458,25.528,25.232
1219.099291,23.551,23.186
1219.199930,23.031,22.705
1219.299765,26.967,26.662
1219.399590,23.603,23.301
1219.499430,23.943,23.560
1219.599673,22.989,22.668
1219.699516,24.412,24.148
1219.799344,23.730,23.306
1219.899984,25.603,25.146
1219.999825,22.686,22.349
1220.099671,23.439,23.147
1220.199508,26.289,25.785
1220.299346,24.984,24.519
1220.399986,24.294,23.959
1220.499833,24.744,24.362
1220.599662,25.262,24.933
1220.699491,24.045,23.724
1220.799335,28.857,28.283
1220.899960,25.690,25.357
1220.999801,24.730,24.442
1221.099659,23.962,23.706
1221.199502,22.742,22.447
1221.299349,23.011,22.752
1221.399997,28.122,27.445
1221.499834,22.541,22.293
1221.599689,32.041,31.359
1221.699524,29.493,28.376
1221.799375,24.006,23.772
1221.899607,24.203,23.886
1221.999447,34.385,32.391
1222.099294,22.520,22.207
1222.199942,24.002,23.701
1222.299770,24.678,24.350
1222.399604,25.487,24.949
1222.499443,28.261,27.918
1222.599294,25.347,25.016
1222.699939,22.866,22.512
1222.799783,26.697,26.344
1222.899622,22.840,22.586
1222.999471,25.126,24.646
1223.099322,24.210,22.883
1223.199953,24.168,23.870
1223.299796,23.587,23.184
1223.399630,23.690,23.316
1223.499461,26.752,26.434
1223.599293,28.620,28.310
1223.699930,23.166,22.762
1223.799778,23.828,23.512
1223.899612,35.557,34.518
1223.999445,24.819,24.400
1224.099285,24.444,23.831
1224.199927,51.784,51.057
1224.299777,32.997,32.403
1224.399612,24.312,24.008
1224.499444,30.321,29.475
1224.599673,23.235,23.006
1224.699499,23.513,23.207
1224.799343,33.016,31.665
1224.899993,22.066,21.826
1224.999838,23.354,22.936
1225.099682,24.152,23.856
1225.199506,25.163,24.806
1225.299344,23.730,23.387
1225.399973,25.238,24.746
1225.499811,23.942,23.611
1225.599666,24.635,24.295
1225.699513,25.628,25.317
1225.799355,23.299,22.993
1225.899995,25.324,24.914
1225.999843,26.494,26.163
1226.099680,27.094,26.721
1226.199530,22.831,22.518
1226.299381,24.962,24.485
1226.399636,24.505,24.192
1226.499472,24.716,24.241
1226.599310,24.820,24.544
1226.699943,24.277,23.984
1226.799783,24.916,24.636
1226.899603,24.358,24.046
1226.999436,25.445,25.046
1227.099666,24.102,23.694
1227.199519,24.435,24.174
1227.299361,25.985,25.729
1227.399993,32.843,32.546
1227.499835,23.689,23.307
1227.599677,31.072,30.771
1227.699512,25.869,25.438
1227.799357,26.425,26.026
1227.899998,24.336,24.023
1227.999856,24.564,24.229
1228.099701,24.484,24.103
1228.199520,23.328,22.984
1228.299371,31.727,31.393
1228.399610,23.804,23.372
1228.499454,24.156,23.771
1228.599300,34.700,33.949
1228.699934,23.019,22.722
1228.799773,24.780,24.471
1228.899620,28.465,28.060
1228.999446,22.822,22.500
1229.099294,25.913,25.384
1229.199933,23.772,23.458
1229.299784,24.475,24.015
1229.399629,24.128,23.241
1229.499459,26.437,26.108
1229.599297,23.867,23.592
1229.699943,24.321,23.998
1229.799778,24.421,24.112
1229.899624,27.829,27.042
1229.999483,31.139,30.869
1230.099323,23.705,23.433
1230.199968,30.430,29.426
1230.299818,23.206,22.983
1230.399642,34.334,33.141
1230.499487,34.681,33.602
1230.599319,23.031,22.806
1230.699964,34.987,34.692
1230.799804,27.062,26.679
1230.899648,26.029,25.551
1230.999489,24.147,23.829
1231.099327,22.396,22.076
1231.199960,24.331,24.005
1231.299798,31.136,30.517
1231.399648,24.028,23.701
1231.499493,37.907,37.503
1231.599329,30.928,30.163
1231.699952,22.736,22.495
1231.799785,23.557,23.249
1231.899623,23.508,23.148
1231.999459,24.487,24.154
1232.099285,24.377,24.019
1232.199939,24.393,23.670
1232.299790,23.436,22.936
1232.399632,22.640,22.319
1232.499471,25.007,24.669
1232.599298,24.456,24.106
1232.699936,30.136,29.751
1232.799781,26.043,25.724
1232.899610,25.351,25.023
1232.999460,25.758,25.397
1233.099319,28.055,27.601
1233.199952,23.939,23.542
1233.299797,40.429,40.147
1233.399638,23.500,23.193
1233.499470,24.978,24.713
1233.599318,23.331,22.967
1233.699957,23.315,22.869
1233.799790,24.534,24.184
1233.899641,27.244,26.853
1233.999485,25.995,25.599
1234.099310,23.184,22.856
1234.199964,23.184,22.825
1234.299814,24.092,23.755
1234.399653,25.882,25.493
1234.499490,30.487,30.042
1234.599338,25.195,24.898
1234.699974,24.114,23.816
1234.799823,24.849,24.515
1234.899658,28.677,28.224
1234.999506,25.650,25.314
1235.099336,29.937,29.620
1235.199966,26.716,26.214
1235.299818,28.460,28.195
1235.399676,33.974,33.315
1235.499520,34.868,33.977
1235.599368,23.805,23.445
1235.699622,23.775,23.514
1235.799459,30.886,30.153
1235.899293,32.024,31.601
1235.999934,26.018,25.697
1236.099784,32.542,31.837
1236.199632,23.125,22.867
1236.299472,24.047,23.630
1236.399300,34.051,33.141
1236.499949,22.454,22.206
1236.599804,23.491,23.189
1236.699631,30.160,29.248
1236.799479,23.172,22.919
1236.899303,23.184,22.881
1236.999953,36.373,35.608
1237.099803,24.278,24.000
1237.199648,23.704,23.393
1237.299470,32.435,31.723
1237.399316,23.071,22.836
1237.499951,23.897,23.513
1237.599797,30.426,29.613
1237.699645,24.945,24.615
1237.799481,23.532,23.244
1237.899316,27.989,27.645
1237.999963,24.121,23.760
1238.099811,29.735,29.112
1238.199651,24.576,24.306
1238.299496,24.124,23.769
1238.399354,23.563,23.261
1238.499995,23.374,23.061
1238.599833,23.414,23.091
1238.699680,26.504,26.190
1238.799536,27.796,27.479
1238.899391,26.191,25.847
1238.999624,24.141,23.836
1239.099471,27.049,26.654
1239.199312,24.072,23.671
1239.299949,26.095,25.615
1239.399780,27.222,26.901
1239.499623,26.174,25.679
1239.599470,24.074,23.754
1239.699326,26.482,26.154
1239.799963,24.670,24.280
1239.899795,24.519,24.180
1239.999640,26.631,26.296
1240.099482,23.417,23.086
1240.199319,26.217,25.726
1240.299965,36.470,36.144
1240.399803,26.231,25.916
1240.499665,27.441,27.016
1240.599500,25.069,24.761
1240.699337,28.536,28.126
1240.799965,31.605,31.196
1240.899810,36.487,35.258
1240.999644,25.771,25.510
1241.099488,23.827,23.547
1241.199321,29.518,28.723
1241.299961,22.337,22.032
1241.399812,23.570,23.056
1241.499645,33.727,33.097
1241.599492,23.184,22.967
1241.699330,24.188,23.841
1241.799965,23.326,23.011
1241.899799,23.165,22.888
1241.999647,24.414,24.105
1242.099480,28.515,28.216
1242.199320,23.235,22.950
1242.299962,23.228,22.905
1242.399792,32.502,31.794
1242.499636,33.755,33.477
1242.599488,23.687,23.370
1242.699321,31.618,30.745
1242.799961,28.362,28.044
1242.899810,22.983,22.734
1242.999654,29.864,28.942
1243.099489,34.319,33.322
1243.199341,23.832,23.582
1243.299978,25.350,24.976
1243.399808,32.828,32.089
1243.499666,23.506,23.247
1243.599506,24.399,24.092
1243.699339,31.618,30.375
1243.799980,27.052,26.791
1243.899821,24.094,23.151
1243.999653,24.784,24.532
1244.099491,22.662,22.407
1244.199331,26.835,26.573
1244.299966,23.988,23.667
1244.399805,23.788,23.485
1244.499659,26.111,25.831
1244.599498,32.292,31.892
1244.699339,23.891,23.566
1244.799975,23.247,22.895
1244.899823,26.585,26.103
1244.999662,23.207,22.919
1245.099499,23.826,23.577
1245.199327,33.280,32.405
1245.299980,24.563,24.284
1245.399818,22.874,22.617
1245.499674,30.809,29.651
1245.599514,26.650,26.350
1245.699356,24.040,23.632
1245.799991,30.892,30.149
1245.899816,22.717,22.381
1245.999658,24.616,24.308
1246.099502,23.250,22.915
1246.199348,23.557,23.247
1246.299604,23.080,22.771
1246.399433,31.013,30.362
1246.499671,24.849,24.550
1246.599505,30.850,30.543
1246.699346,23.765,23.442
1246.799965,24.492,24.047
1246.899818,25.237,24.753
1246.999654,38.175,37.894
1247.099512,26.225,25.907
1247.199352,24.112,23.775
1247.299999,33.767,33.258
1247.399827,23.923,23.632
1247.499666,27.780,27.456
1247.599514,28.002,27.471
1247.699359,26.496,26.159
1247.799992,29.049,28.404
1247.899833,22.326,22.115
1247.999674,23.186,22.845
1248.099511,37.591,35.680
1248.199348,26.142,25.890
1248.299983,25.634,25.285
1248.399824,27.383,27.093
1248.499661,28.919,28.592
1248.599499,26.073,25.684
1248.699343,23.779,23.340
1248.799982,24.450,24.159
1248.899834,24.109,23.788
1248.999654,23.589,23.257
1249.099500,25.351,25.015
1249.199347,24.147,23.839
1249.299982,29.139,28.683
1249.399826,25.025,24.743
1249.499666,24.588,24.269
1249.599486,26.302,25.979
1249.699326,25.371,25.032
1249.799964,24.096,23.793
1249.899806,28.179,27.848
1249.999649,27.995,27.685
1250.099494,23.512,23.129
1250.199315,24.170,23.803
1250.299962,22.755,22.396
1250.399810,25.029,24.710
1250.499648,34.726,33.729
1250.599503,22.272,22.003
1250.699351,25.305,25.022
1250.799607,39.775,38.222
1250.899433,24.754,24.365
1250.999668,31.696,31.409
1251.099494,27.027,26.606
1251.199329,27.781,26.894
1251.299967,26.505,26.189
1251.399807,25.846,25.356
1251.499651,24.971,24.598
1251.599497,27.883,27.521
1251.699341,26.143,25.815
1251.799965,26.262,25.939
1251.899788,25.335,25.022
1251.999624,42.337,42.000
1252.099454,24.685,24.276
1252.199295,25.274,24.953
1252.299930,25.737,25.391
1252.399777,27.676,27.242
1252.499624,25.775,25.476
1252.599458,24.238,23.938
1252.699675,23.206,22.933
1252.799519,25.713,25.428
1252.899350,27.644,27.303
1252.999985,23.854,23.548
1253.099822,27.519,27.164
1253.199658,26.334,25.940
1253.299497,28.242,27.932
1253.399328,28.018,27.711
1253.499973,24.659,24.335
1253.599810,26.014,25.688
1253.699642,26.165,25.761
1253.799476,23.791,23.480
1253.899301,28.423,28.065
1253.999940,23.767,23.433
1254.099771,24.101,23.628
1254.199616,25.276,24.957
1254.299459,33.723,33.088
1254.399304,26.058,25.748
1254.499950,25.673,25.348
1254.599784,29.761,28.973
1254.699626,23.175,22.901
1254.799465,25.379,24.845
1254.899303,24.220,23.883
1254.999942,24.122,23.783
1255.099785,26.142,25.826
1255.199618,26.618,26.300
1255.299455,24.175,23.867
1255.399302,24.594,24.318
1255.499958,26.023,25.653
1255.599802,24.865,24.572
1255.699650,26.031,25.747
1255.799495,25.387,24.932
1255.899341,25.785,25.486
1255.999971,33.557,32.649
1256.099825,24.728,24.463
1256.199669,27.553,26.880
1256.299503,25.024,24.680
1256.399349,24.516,24.154
1256.499987,24.378,23.878
1256.599835,25.891,25.436
1256.699679,25.345,25.018
1256.799538,23.310,23.044
1256.899384,40.079,39.723
1256.999626,23.926,23.640
1257.099483,28.711,28.415
1257.199336,25.762,25.423
1257.299972,24.912,24.524
1257.399804,30.538,30.193
1257.499624,27.272,26.926
1257.599460,23.986,23.565
1257.699311,26.382,25.904
1257.799952,23.568,23.252
1257.899791,27.548,27.177
1257.999623,29.548,28.955
1258.099459,28.488,28.103
1258.199312,25.747,25.456
1258.299956,32.470,32.047
1258.399787,25.651,25.330
1258.499636,24.459,24.133
1258.599468,24.835,24.395
1258.699300,26.075,25.747
1258.799935,35.969,35.659
1258.899771,25.232,24.906
1258.999615,27.296,26.815
1259.099445,25.312,24.987
1259.199286,23.653,23.362
1259.299928,26.021,25.664
1259.399774,28.074,27.585
1259.499622,26.492,26.142
1259.599455,26.999,26.679
1259.699305,25.937,25.601
1259.799944,28.562,28.265
1259.899791,25.687,25.387
1259.999625,26.026,25.658
1260.099462,24.317,23.938
1260.199679,25.344,25.037
1260.299520,25.110,24.655
1260.399364,29.577,29.176
1260.499995,26.370,25.949
1260.599825,23.917,23.413
1260.699658,24.630,23.983
1260.799500,23.490,23.146
1260.899344,25.183,24.577
1260.999977,25.999,25.628
1261.099836,24.072,23.463
1261.199687,23.090,22.723
1261.299517,30.039,29.705
1261.399357,23.139,22.814
1261.499989,24.085,23.701
1261.599828,45.417,45.099
1261.699673,26.046,25.687
1261.799507,27.251,26.900
1261.899328,31.558,31.062
1261.999958,26.059,25.737
1262.099795,25.653,25.256
1262.199621,25.516,25.194
1262.299465,25.164,24.844
1262.399295,25.056,24.692
1262.499938,24.796,24.481
1262.599773,25.298,24.936
1262.699625,25.179,24.866
1262.799467,24.740,24.459
1262.899306,25.236,24.919
1262.999943,25.829,25.509
1263.099777,28.323,27.456
1263.199614,23.570,23.332
1263.299441,24.151,23.829
1263.399283,31.285,30.606
1263.499927,32.113,31.805
1263.599772,26.959,25.557
1263.699617,24.538,23.913
1263.799452,26.165,25.827
1263.899286,28.068,27.749
1263.999919,27.615,27.287
1264.099746,26.055,25.645
1264.199585,25.394,24.987
1264.299431,28.852,28.524
1264.399664,26.992,26.588
1264.499502,24.735,24.458
1264.599333,26.002,25.296
1264.699971,27.585,27.322
1264.799812,31.497,31.141
1264.899661,26.160,25.771
1264.999491,24.636,24.325
1265.099329,25.085,24.796
1265.199966,24.587,23.984
1265.299813,26.129,25.858
1265.399658,24.647,24.262
1265.499503,25.510,25.232
1265.599345,26.755,26.282
1265.699603,30.316,29.994
1265.799463,25.837,25.291
1265.899300,23.153,22.822
1265.999937,23.617,23.309
1266.099793,24.240,23.898
1266.199631,23.467,23.150
1266.299476,25.058,24.708
1266.399320,23.825,23.508
1266.499958,24.466,24.004
1266.599800,25.829,25.002
1266.699643,24.205,23.849
1266.799488,24.623,24.269
1266.899310,25.909,25.519
1266.999930,24.523,24.016
1267.099771,24.153,23.860
1267.199615,24.668,24.306
1267.299459,24.024,23.714
1267.399285,27.562,27.208
1267.499925,24.325,24.017
1267.599773,26.236,25.875
1267.699608,23.919,23.601
1267.799453,29.278,28.864
1267.899297,27.164,26.818
1267.999936,25.891,25.429
1268.099767,24.194,23.879
1268.199600,24.453,24.010
1268.299442,25.046,24.724
1268.399285,25.343,25.036
1268.499920,25.755,25.433
1268.599758,28.931,28.575
1268.699611,26.739,26.380
1268.799454,33.873,33.138
1268.899281,44.244,43.950
1268.999928,23.544,23.239
1269.099755,30.163,29.361
1269.199596,23.039,22.751
1269.299428,22.909,22.640
1269.399671,24.679,24.249
1269.499516,24.458,24.193
1269.599361,24.072,23.747
1269.699601,25.515,24.706
1269.799450,25.895,25.589
1269.899294,28.536,28.208
1269.999920,26.053,25.739
1270.099762,28.567,28.191
1270.199597,26.699,26.343
1270.299439,24.411,24.048
1270.399281,24.216,23.773
1270.499934,24.425,24.042
1270.599778,25.793,25.390
1270.699615,23.571,23.226
1270.799451,25.979,25.629
1270.899303,25.910,25.528
1270.999948,27.136,26.786
1271.099782,24.549,24.135
1271.199618,23.844,23.489
1271.299476,24.915,24.579
1271.399324,24.423,24.170
1271.499946,23.967,23.622
1271.599790,24.377,24.061
1271.699639,23.940,23.626
1271.799480,28.389,28.023
1271.899321,28.577,28.037
1271.999955,26.632,26.128
1272.099807,25.049,24.515
1272.199654,24.113,23.741
1272.299518,33.910,33.582
1272.399367,25.031,24.278
1272.499998,23.681,23.312
1272.599850,24.074,23.752
1272.699698,25.645,25.143
1272.799531,24.422,24.071
1272.899373,34.808,34.058
1272.999623,25.760,25.514
1273.099476,24.250,23.937
1273.199319,24.159,23.877
1273.299964,23.466,23.128
1273.399802,25.546,25.227
1273.499635,23.399,23.133
1273.599473,22.968,22.704
1273.699312,28.397,27.995
1273.799952,24.721,24.388
1273.899795,24.078,23.719
1273.999643,24.091,23.780
1274.099492,27.478,27.193
1274.199328,24.103,23.744
1274.299960,34.826,34.503
1274.399807,25.259,24.921
1274.499646,25.846,25.278
1274.599481,28.919,28.554
1274.699317,26.776,26.426
1274.799963,26.858,26.580
1274.899798,23.961,23.688
1274.999640,24.270,24.015
1275.099475,27.870,27.594
1275.199311,25.209,24.810
1275.299949,25.022,24.698
1275.399779,27.811,27.484
1275.499629,26.008,25.643
1275.599472,33.295,32.209
1275.699326,28.119,27.885
1275.799966,25.464,25.138
1275.899804,31.404,30.916
1275.999636,33.579,32.712
1276.099477,26.081,25.663
1276.199330,23.569,23.258
1276.299971,36.635,34.902
1276.399801,22.656,22.385
1276.499653,24.544,24.219
1276.599501,26.250,25.948
1276.699338,23.680,23.345
1276.799974,26.641,26.174
1276.899812,24.107,23.764
1276.999643,23.656,23.309
1277.099484,25.081,24.596
1277.199326,28.515,27.864
1277.299959,27.608,27.325
1277.399793,29.860,29.504
1277.499645,23.226,22.871
1277.599480,23.670,23.355
1277.699318,26.581,26.254
1277.799958,37.114,36.735
1277.899784,27.372,26.831
1277.999628,24.463,24.121
1278.099474,27.986,27.645
1278.199302,25.957,25.620
1278.299929,25.260,24.947
1278.399788,24.953,24.633
1278.499616,25.267,24.788
1278.599455,34.170,33.468
1278.699288,23.378,23.142
1278.799923,24.653,24.285
1278.899773,30.993,30.359
1278.999614,23.280,23.041
1279.099458,25.958,25.613
1279.199299,35.095,33.657
1279.299928,24.907,24.636
1279.399756,24.758,24.404
1279.499603,31.743,31.329
1279.599449,26.863,26.529
1279.699292,25.274,24.801
1279.799928,24.503,24.214
1279.899777,25.056,24.735
1279.999618,25.314,25.010
1280.099468,24.550,24.227
1280.199310,24.408,23.960
1280.299938,23.608,23.286
1280.399773,26.325,26.050
1280.499610,27.471,26.660
1280.599449,23.677,23.425
1280.699669,23.980,23.643
1280.799495,39.268,38.478
1280.899328,24.005,23.592
1280.999972,33.402,33.102
1281.099816,24.586,24.273
1281.199654,25.465,25.074
1281.299490,29.063,28.594
1281.399333,24.427,24.096
1281.499972,32.569,31.712
1281.599818,24.068,23.809
1281.699653,25.864,25.562
1281.799506,26.489,26.175
1281.899346,24.687,24.323
1281.999988,27.130,26.720
1282.099834,28.702,27.887
1282.199678,25.799,25.244
1282.299501,26.499,26.103
1282.399335,24.354,24.056
1282.499981,25.228,24.880
1282.599817,24.011,23.646
1282.699664,26.986,26.682
1282.799511,25.339,25.027
1282.899347,23.885,23.559
1282.999983,24.475,24.150
1283.099819,24.377,23.726
1283.199651,24.885,24.581
1283.299497,24.412,24.088
1283.399348,29.812,29.479
1283.500000,25.766,25.475
1283.599827,29.990,29.176
1283.699672,24.015,23.665
1283.799519,25.625,25.212
1283.899357,28.250,27.941
1283.999994,25.039,24.697
1284.099844,25.700,25.344
1284.199690,31.665,31.311
1284.299539,24.703,24.386
1284.399374,34.731,33.935
1284.499615,22.979,22.730
1284.599455,23.896,23.524
1284.699286,33.553,32.487
1284.799935,26.035,25.781
1284.899772,23.802,23.472
1284.999615,24.132,23.790
1285.099460,26.782,26.472
1285.199308,25.846,25.550
1285.299960,26.132,25.782
1285.399800,24.844,24.483
1285.499626,24.806,24.474
1285.599469,25.342,24.974
1285.699304,26.247,25.839
1285.799953,25.372,25.049
1285.899782,24.325,23.879
1285.999640,30.179,29.774
1286.099478,24.850,24.525
1286.199317,29.669,29.226
1286.299953,23.941,23.605
1286.399789,28.197,27.827
1286.499623,23.615,23.352
1286.599478,24.276,23.873
1286.699312,32.404,31.746
1286.799958,26.573,26.217
1286.899803,23.592,23.253
1286.999627,24.513,24.142
1287.099467,24.531,24.154
1287.199313,24.966,24.594
1287.299956,26.464,26.112
1287.399795,25.015,24.669
1287.499627,59.459,58.856
1287.599474,23.758,23.508
1287.699301,24.674,24.353
1287.799946,34.305,33.353
1287.899787,24.271,23.674
1287.999631,26.111,25.262
1288.099489,34.949,34.164
1288.199320,31.243,30.969
1288.299967,25.372,24.648
1288.399805,34.171,33.390
1288.499657,24.992,24.580
1288.599497,24.165,23.847
1288.699347,23.602,23.296
1288.799979,25.723,25.298
1288.899819,32.880,31.892
1288.999665,22.418,22.191
1289.099499,25.235,24.883
1289.199330,34.285,33.475
1289.299976,24.039,23.666
1289.399820,25.320,24.845
1289.499658,31.985,31.198
1289.599501,25.101,24.779
1289.699348,29.396,29.052
1289.799604,33.035,31.931
1289.899437,24.346,24.107
1289.999662,26.311,25.974
1290.099485,31.108,30.145
1290.199316,22.541,22.305
1290.299964,24.725,24.460
1290.399803,24.439,23.989
1290.499635,24.445,23.932
1290.599463,28.946,28.590
1290.699306,27.269,26.995
1290.799942,24.493,24.046
1290.899785,24.070,23.748
1290.999628,29.433,28.620
1291.099474,24.266,23.945
1291.199324,25.288,24.911
1291.299971,39.396,38.225
1291.399800,24.175,23.920
1291.499644,27.568,26.643
1291.599488,28.429,28.077
1291.699314,23.359,23.119
1291.799951,30.432,29.415
1291.899788,29.306,28.910
1291.999639,25.837,25.531
1292.099481,28.433,28.066
1292.199316,25.678,25.285
1292.299967,25.024,24.690
1292.399816,28.520,28.188
1292.499655,26.423,26.025
1292.599496,25.554,25.197
1292.699333,24.581,24.214
1292.799967,27.764,27.386
1292.899808,28.711,28.419
1292.999655,24.981,24.511
1293.099497,23.484,22.586
1293.199345,26.006,25.696
1293.299985,27.010,26.736
1293.399822,26.392,25.913
1293.499660,27.693,27.361
1293.599498,31.462,30.667
1293.699319,26.072,25.791
1293.799948,25.617,25.355
1293.899794,25.498,25.155
